4507002204_00001,0,1,551
4507002205_00001,0,1,552
4507002206_00001,0,1,553
4507002207_00001,0,1,554
4507002208_00001,0,1,555
4507002209_00001,0,1,556
4507002210_00001,0,1,557
4507002211_00001,0,1,558
4507002212_00001,0,1,559
4507002213_00001,0,1,560
4507002233_00040,4,1,561
4507002233_00100,4,1,562
4507002234_00180,5,1,563
4507002234_00190,5,1,564
4507002246_00030,12,1,565
4507002246_00040,12,1,566
4507002246_00050,12,1,567
4507002255_00040,11,1,568
4507002271_00030,11,1,569
4507002272_00010,21,1,570
4507002281_00040,11,1,571
4507002290_00140,11,1,572
4507002315_00010,1,1,573
4507002323_00100,6,1,574
4507002323_00110,6,1,575
4507002368_00010,33,1,576
4507002467_00010,7,1,578
4507002467_00020,25,1,579
4507002469_00001,0,1,580
4507002470_00001,0,1,581
4507002471_00001,0,1,582
4507002472_00001,0,1,583
4507002473_00001,0,1,584
4507002474_00001,0,1,585
4507002475_00001,0,1,586
4507002476_00001,0,1,587
4507002477_00001,0,1,588
4507002478_00001,0,1,589
4507002479_00001,0,1,590
4507002480_00001,0,1,591
4507002481_00001,0,1,592
4507002482_00001,0,1,593
4507002488_00030,5,1,594
4507002488_00110,5,1,595
4507002494_00010,4,1,596
4507002494_00030,4,1,597
4507002494_00040,4,1,598
4507002495_00010,4,1,599
4507002495_00080,7,1,600
4507002512_00010,4,1,601
4507002512_00020,4,1,602
4507002535_00001,0,1,603
4507002578_00010,5,1,604
4507002639_00020,2,1,606
4507002640_00010,13,1,607
4507002677_00020,9,1,608
4507002683_00010,32,1,609
4507002692_00010,32,1,610
4507002692_00020,40,1,611
4507002692_00030,40,1,612
4507002702_00010,0,1,613
4507002703_00150,4,1,614
4507002703_00160,11,1,615
4507002703_00170,18,1,616
4507002703_00260,9,1,617
4507002707_00010,13,1,618
4507002707_00020,13,1,619
4507002707_00030,40,1,620
4507002707_00040,20,1,621
4507002708_00010,2,1,622
4507002730_00001,0,1,623
4507002731_00001,0,1,624
4507002732_00001,0,1,625
4507002733_00001,0,1,626
4507002734_00001,0,1,627
4507002735_00001,0,1,628
4507002736_00001,0,1,629
4507002737_00001,0,1,630
4507002738_00001,0,1,631
4507002739_00001,0,1,632
4507002740_00001,0,1,633
4507002741_00001,0,1,634
4507002742_00001,0,1,635
4507002765_00010,57,1,636
4507002769_00090,4,1,637
4507002769_00100,4,1,638
4507002769_00110,4,1,639
4507002769_00120,2,1,640
4507002798_00010,4,1,641
4507002798_00020,4,1,642
4507002798_00030,4,1,643
4507002798_00040,4,1,644
4507002806_00040,7,1,645
4507002811_00160,7,1,646
4507002834_00040,7,1,647
4507002864_00030,9,1,648
4507002864_00070,2,1,649
4507002864_00080,9,1,650
4507002864_00090,2,1,651
4507002864_00100,2,1,652
4507002864_00110,2,1,653
4507002864_00120,2,1,654
4507002864_00220,9,1,655
4507002864_00230,2,1,656
4507002864_00240,2,1,657
4507002864_00250,2,1,658
4507002864_00260,9,1,659
4507002872_00020,7,1,660
4507002935_00010,3,1,661
4507002989_00001,0,1,662
4507003007_00001,0,1,663
4507003016_00010,30,1,664
4507003016_00020,28,1,665
4507003016_00030,28,1,666
4507003017_00001,0,1,667
4507003020_00001,0,1,668
4507003023_00001,0,1,669
4507003028_00001,0,1,670
4507003029_00001,0,1,671
4507003034_00001,0,1,672
4507003044_00001,0,1,673
4507003045_00001,0,1,674
4507003046_00001,0,1,675
4507003047_00001,0,1,676
4507003048_00001,0,1,677
4507003049_00001,0,1,678
4507003050_00001,0,1,679
4507003051_00001,0,1,680
4507003052_00001,0,1,681
4507003053_00001,0,1,682
4507003054_00001,0,1,683
4507003055_00001,0,1,684
4507003056_00001,0,1,685
4507003057_00001,0,1,686
4507003058_00001,0,1,687
4507003066_00110,3,1,688
4507003066_00130,3,1,689
4507003066_00150,3,1,690
4507003066_00160,3,1,691
4507003066_00230,3,1,692
4507003072_00380,3,1,693
4507003072_00400,3,1,694
4507003072_00470,3,1,695
4507003209_00010,2,1,696
4507003217_00010,13,1,697
4507003217_00020,5,1,698
4507003220_00010,41,1,699
4507003220_00020,28,1,700
4507003223_00010,7,1,701
4507003223_00020,7,1,702
4507003224_00010,37,1,703
4507003224_00020,44,1,704
4507003224_00030,36,1,705
4507003224_00040,37,1,706
4507003224_00050,21,1,707
4507003230_00010,1,1,708
4507003243_00010,16,1,709
4507003243_00020,2,1,710
4507003243_00030,2,1,711
4507003243_00160,43,1,712
4507003243_00230,6,1,713
4507003267_00110,10,1,714
4507003267_00170,9,1,715
4507003267_00190,9,1,716
4507003267_00200,9,1,717
4507003267_00210,15,1,718
4507003267_00260,1,1,719
4507003269_00010,21,1,720
4507003269_00020,21,1,721
4507003269_00030,13,1,722
4507003269_00040,13,1,723
4507003278_00030,7,1,724
4507003278_00060,7,1,725
4507003278_00070,7,1,726
4507003286_00110,20,1,727
4507003288_00020,12,1,728
4507003288_00030,12,1,729
4507003297_00010,21,1,730
4507003300_00010,28,1,731
4507003313_00020,7,1,732
4507003316_00010,0,1,733
4507003323_00010,22,1,734
4507003332_00010,28,1,735
4507003333_00010,29,1,736
4507003334_00010,21,1,737
4507003335_00010,21,1,738
4507003336_00010,28,1,739
4507003339_00010,27,1,740
4507003340_00010,29,1,741
4507003341_00010,40,1,742
4507003344_00001,0,1,743
4507003345_00001,0,1,744
4507003346_00001,0,1,745
4507003347_00001,0,1,746
4507003348_00001,0,1,747
4507003349_00001,0,1,748
4507003350_00001,0,1,749
4507003351_00001,0,1,750
4507003352_00001,0,1,751
4507003353_00001,0,1,752
4507003354_00001,0,1,753
4507003355_00001,0,1,754
4507003366_00080,2,1,755
4507003366_00090,2,1,756
4507003366_00100,2,1,757
4507003374_00010,8,1,758
4507003374_00020,8,1,759
4507003374_00030,8,1,760
4507003374_00040,13,1,761
4507003374_00050,8,1,762
4507003374_00060,8,1,763
4507003374_00070,13,1,764
4507003374_00080,13,1,765
4507003374_00090,13,1,766
4507003374_00100,13,1,767
4507003374_00110,8,1,768
4507003374_00120,13,1,769
4507003374_00130,226,1,770
4507003374_00140,13,1,771
4507003374_00150,8,1,772
4507003374_00160,8,1,773
4507003374_00170,93,1,774
4507003374_00180,13,1,775
4507003374_00190,0,1,776
4507003428_00010,0,1,777
4507003429_00010,13,1,778
4507003429_00020,13,1,779
4507003429_00030,71,1,780
4507003429_00040,0,1,781
4507003429_00050,0,1,782
4507003454_00020,14,1,783
4507003458_00010,33,1,784
4507003461_00010,12,1,785
4507003529_00020,11,1,786
4507003563_00060,12,1,787
4507003563_00080,14,1,788
4507003563_00090,4,1,789
4507003582_00010,5,1,790
4507003586_00020,26,1,791
4507003594_00020,10,1,792
4507003598_00010,11,1,793
4507003600_00010,7,1,794
4507003618_00020,14,1,795
4507003618_00030,14,1,796
4507003619_00010,0,1,797
4507003619_00020,0,1,798
4507003620_00020,27,1,799
4507003620_00030,15,1,800
4507003620_00040,35,1,801
4507003620_00050,15,1,802
4507003620_00060,15,1,803
4507003620_00070,15,1,804
4507003620_00080,15,1,805
4507003620_00090,35,1,806
4507003620_00100,35,1,807
4507003620_00110,35,1,808
4507003620_00120,27,1,809
4507003620_00130,27,1,810
4507003620_00140,50,1,811
4507003620_00150,75,1,812
4507003620_00160,15,1,813
4507003626_00001,0,1,814
4507003627_00001,0,1,815
4507003628_00001,0,1,816
4507003629_00001,0,1,817
4507003630_00001,0,1,818
4507003631_00001,0,1,819
4507003632_00001,0,1,820
4507003633_00001,0,1,821
4507003634_00001,0,1,822
4507003635_00001,0,1,823
4507003636_00001,0,1,824
4507003637_00001,0,1,825
4507003638_00001,0,1,826
4507003646_00010,13,1,827
4507003650_00010,99,1,828
4507003650_00020,162,1,829
4507003652_00010,12,1,830
4507003652_00020,70,1,831
4507003653_00010,13,1,832
4507003674_00020,4,1,833
4507003674_00030,4,1,834
4507003674_00040,4,1,835
4507003678_00010,0,1,836
4507003694_00010,5,1,837
4507003694_00020,5,1,838
4507003694_00030,4,1,839
4507003697_00020,242,1,840
4507003698_00030,4,1,841
4507003700_00150,4,1,842
4507003705_00010,0,1,843
4507003708_00010,56,1,844
4507003708_00020,55,1,845
4507003708_00030,56,1,846
4507003709_00030,4,1,847
4507003713_00010,0,1,848
4507003738_00001,0,1,866
4507003739_00010,18,1,867
4507003743_00010,18,1,868
4507003790_00010,33,1,869
4507003820_00010,5,1,870
4507003820_00020,5,1,871
4507003840_00010,8,1,872
4507003849_00010,0,1,873
4507003849_00020,0,1,874
4507003864_00010,4,1,875
4507003912_00010,0,1,877
4507003918_00020,0,1,878
4507003919_00010,0,1,879
4507003919_00030,0,1,880
4507003919_00040,0,1,881
4507003923_00010,0,1,882
4507003933_00010,119,1,883
4507003935_00010,87,1,884
4507003936_00010,87,1,885
4507003937_00010,108,1,886
4507003938_00010,110,1,887
4507003938_00020,0,1,888
4507003939_00010,87,1,889
4507003940_00010,87,1,890
4507003941_00010,94,1,891
4507003942_00010,87,1,892
4507003943_00010,108,1,893
4507003944_00010,54,1,894
4507003946_00001,0,1,895
4507003947_00001,0,1,896
4507003948_00001,0,1,897
4507003949_00001,0,1,898
4507003950_00001,0,1,899
4507003951_00001,0,1,900
4507003952_00001,0,1,901
4507003953_00001,0,1,902
4507003954_00001,0,1,903
4507003955_00001,0,1,904
4507003956_00001,0,1,905
4507003957_00001,0,1,906
4507003964_00010,5,1,907
4507003964_00020,0,1,908
4507003965_00010,3,1,909
4507003965_00020,11,1,910
4507003965_00030,3,1,911
4507003965_00040,252,1,912
4507003965_00050,11,1,913
4507003965_00060,97,1,914
4507003965_00070,11,1,915
4507003965_00080,12,1,916
4507003965_00090,3,1,917
4507003965_00100,284,1,918
4507003965_00110,35,1,919
4507003965_00120,61,1,920
4507003965_00130,39,1,921
4507003965_00140,39,1,922
4507003965_00160,11,1,924
4507003965_00170,39,1,925
4507003965_00190,98,1,927
4507003965_00200,0,1,928
4507003965_00210,0,1,929
4507003965_00220,6,1,930
4507003965_00230,0,1,931
4507003965_00240,0,1,932
4507003965_00250,0,1,933
4507003965_00260,0,1,934
4507003965_00270,0,1,935
4507003966_00010,12,1,937
4507003981_00210,4,1,938
4507003981_00220,4,1,939
4507003981_00230,4,1,940
4507003981_00240,4,1,941
4507003981_00250,4,1,942
4507003990_00010,0,1,943
4507004023_00001,0,1,944
4507004047_00100,4,1,945
4507004056_00010,18,1,946
4507004059_00010,52,1,947
4507004060_00010,45,1,948
4507004066_00010,48,1,949
4507004075_00030,18,1,950
4507004075_00040,18,1,951
4507004075_00090,5,1,952
4507004075_00100,12,1,953
4507004075_00110,12,1,954
4507004075_00120,12,1,955
4507004075_00130,5,1,956
4507004075_00140,12,1,957
4507004075_00160,18,1,958
4507004117_00070,17,1,959
4507004161_00020,4,1,960
4507004188_00010,33,1,961
4507004188_00020,13,1,962
4507004188_00030,26,1,963
4507004188_00040,48,1,964
4507004188_00050,26,1,965
4507004188_00060,13,1,966
4507004188_00070,13,1,967
4507004188_00080,13,1,968
4507004188_00090,28,1,969
4507004188_00100,13,1,970
4507004188_00110,13,1,971
4507004188_00120,13,1,972
4507004188_00130,13,1,973
4507004188_00140,28,1,974
4507004191_00020,7,1,977
4507004196_00010,26,1,978
4507004196_00020,26,1,979
4507004196_00030,27,1,980
4507004196_00040,26,1,981
4507004196_00050,27,1,982
4507004196_00060,27,1,983
4507004196_00070,27,1,984
4507004196_00080,27,1,985
4507004196_00090,27,1,986
4507004196_00100,26,1,987
4507004196_00110,26,1,988
4507004196_00120,27,1,989
4507004196_00130,27,1,990
4507004196_00140,27,1,991
4507004196_00150,27,1,992
4507004196_00160,26,1,993
4507004196_00170,26,1,994
4507004196_00180,47,1,995
4507004196_00190,26,1,996
4507004196_00200,26,1,997
4507004196_00210,26,1,998
4507004196_00220,26,1,999
4507004196_00230,26,1,1000
4507004196_00240,26,1,1001
4507004196_00250,26,1,1002
4507004196_00260,26,1,1003
4507004196_00270,26,1,1004
4507004196_00280,26,1,1005
4507004196_00290,26,1,1006
4507004196_00300,26,1,1007
4507004196_00310,26,1,1008
4507004196_00320,26,1,1009
4507004196_00330,26,1,1010
4507004196_00350,26,1,1012
4507004196_00360,26,1,1013
4507004196_00370,26,1,1014
4507004196_00380,26,1,1015
4507004196_00390,26,1,1016
4507004196_00400,26,1,1017
4507004196_00410,26,1,1018
4507004196_00420,26,1,1019
4507004196_00430,26,1,1020
4507004196_00440,26,1,1021
4507004196_00450,26,1,1022
4507004196_00460,26,1,1023
4507004196_00470,26,1,1024
4507004196_00480,26,1,1025
4507004196_00490,26,1,1026
4507004196_00500,26,1,1027
4507004196_00510,26,1,1028
4507004196_00520,32,1,1029
4507004196_00530,32,1,1030
4507004196_00540,32,1,1031
4507004196_00550,33,1,1032
4507004196_00560,33,1,1033
4507004196_00570,33,1,1034
4507004196_00580,33,1,1035
4507004196_00590,26,1,1036
4507004196_00600,26,1,1037
4507004196_00610,26,1,1038
4507004196_00620,26,1,1039
4507004196_00630,26,1,1040
